Time,Voltage_Raw,Voltage
0.008683333,-22.20717744,-0.07137657163
0.0087,-24.76239999,-0.07958936796
0.008716667,-32.44759207,-0.1042905108
0.008733333,-45.23073726,-0.1453770956
0.00875,-61.50569891,-0.1976868035
0.008766667,-78.26115825,-0.2515408896
0.008783333,-91.71813431,-0.2947932488
0.0088,-98.31458455,-0.3159950428
0.008816667,-95.78641168,-0.3078691875
0.008833333,-84.02595349,-0.2700696432
0.00885,-65.42261007,-0.2102762328
0.008866667,-44.51078731,-0.1430630888
0.008883333,-26.94195071,-0.0865947093
0.0089,-18.00797589,-0.05787982667
0.008916667,-21.10734177,-0.0678415659
0.008933333,-36.60653507,-0.1176578599
0.00895,-61.47576427,-0.19759059
0.008966667,-89.87996097,-0.2888851359
0.008983333,-114.633165,-0.3684449469
0.009,-129.1553964,-0.4151211665
0.009016667,-129.3904382,-0.4158766194
0.009033333,-115.1141251,-0.3699908112
0.00905,-90.20631647,-0.2899340822
0.009066667,-61.74347478,-0.1984510441
0.009083333,-38.11413139,-0.122503458
0.0091,-26.66355968,-0.08569992664
0.009116667,-31.54055944,-0.1013751976
0.009133333,-52.38986614,-0.1683874073
0.00915,-84.30796174,-0.2709760521
0.009166667,-119.118696,-0.3828619896
0.009183333,-147.6335569,-0.4745122237
0.0092,-162.2584542,-0.521518424
0.009216667,-159.189883,-0.5116556626
0.009233333,-139.5495878,-0.4485293629
0.00925,-109.111103,-0.3506963674
0.009266667,-76.68477506,-0.2464742021
0.009283333,-51.62588068,-0.1659318651
0.0093,-41.19194442,-0.1323959238
0.009316667,-48.51987351,-0.1559487799
0.009333333,-71.80686881,-0.2307960176
0.00935,-104.918178,-0.3372197961
0.009366667,-139.2201267,-0.4474704349
0.009383333,-166.0781046,-0.5337952453
0.0094,-179.2745634,-0.5762102703
0.009416667,-176.6449622,-0.567758412
0.009433333,-160.4824118,-0.5158100075
0.00945,-136.6425558,-0.4391858082
0.009466667,-112.6693132,-0.3621328882
0.009483333,-95.54032976,-0.3070782502
0.0095,-89.71693279,-0.2883611435
0.009516667,-96.05786524,-0.3087416723
0.009533333,-111.8662964,-0.3595518944
0.00955,-131.9821047,-0.424206551
0.009566667,-150.5199192,-0.4837893435
0.009583333,-162.6822232,-0.5228804691
0.0096,-166.0918545,-0.5338394392
0.009616667,-161.2745141,-0.5183559207
0.009633333,-151.2111302,-0.4860109798
0.00965,-140.1749063,-0.4505392127
0.009666667,-132.2750452,-0.4251480975
0.009683333,-130.1883861,-0.4184413211
0.0097,-134.4624455,-0.4321786683
0.009716667,-143.5605907,-0.4614212145
0.009733333,-154.568719,-0.4968026789
0.00975,-164.2768216,-0.5280057025
0.009766667,-170.2517462,-0.5472098375
0.009783333,-171.5529595,-0.5513920954
0.0098,-168.8896448,-0.5428318778
0.009816667,-164.2184263,-0.5278180129
0.009833333,-159.9658428,-0.5141496918
0.00985,-158.1682718,-0.5083720798
0.009866667,-159.8240986,-0.5136941087
0.009883333,-164.656178,-0.5292250001
0.0099,-171.3274021,-0.5506671265
0.009916667,-177.9954958,-0.5720991914
0.009933333,-182.9882263,-0.588146435
0.00995,-185.358527,-0.59576487
0.009966667,-185.1412345,-0.5950664654
0.009983333,-183.2510307,-0.5889911203
0.01,-181.0896277,-0.582044108
0.010016667,-180.0240156,-0.5786191009
0.010033333,-180.9271379,-0.581521846
0.01005,-183.932843,-0.591182548
0.010066667,-188.4681305,-0.6057595142
0.010083333,-193.5230041,-0.6220064932
0.0101,-198.0390994,-0.6365217733
0.010116667,-201.2686382,-0.6469019041
0.010133333,-202.9812912,-0.6524065794
0.01015,-203.4638612,-0.6539576181
0.010166667,-203.338256,-0.6535539077
0.010183333,-203.2864665,-0.6533874499
0.0102,-203.795553,-0.6550237159
0.010216667,-205.0154584,-0.6589446404
0.010233333,-206.7692993,-0.6645816985
0.01025,-208.6925781,-0.6707633507
0.010266667,-210.4294946,-0.6763460118
0.010283333,-211.7986632,-0.6807466863
0.0103,-212.8608395,-0.6841606503
0.010316667,-213.8672256,-0.6873952977
0.010333333,-215.1186918,-0.6914176624
0.01035,-216.8027417,-0.6968304038
0.010366667,-218.8822983,-0.7035143519
0.010383333,-221.086606,-0.7105992651
0.0104,-223.0103862,-0.7167825289
0.010416667,-224.2812711,-0.7208673077
0.010433333,-224.7261901,-0.7222973315
0.01045,-224.4664563,-0.7214625154
0.010466667,-223.8989631,-0.7196385232
0.010483333,-223.566003,-0.7185683489
0.0105,-223.9608508,-0.7198374378
0.010516667,-225.3428138,-0.7242792351
0.010533333,-227.6334783,-0.7316417097
0.01055,-230.4360619,-0.7406495545
0.010566667,-233.1735221,-0.7494480849
0.010583333,-235.2960672,-0.7562702032
0.0106,-236.4821181,-0.7600823152
0.010616667,-236.7586295,-0.7609710565
0.010633333,-236.4962551,-0.7601277532
0.01065,-236.2809271,-0.7594356628
0.010666667,-236.7087195,-0.7608106397
0.010683333,-238.1785413,-0.7655348258
0.0107,-240.7571797,-0.7738228836
0.010716667,-244.1638505,-0.7847723382
0.010733333,-247.8772026,-0.7967075039
0.01075,-251.323248,-0.8077835133
0.010766667,-254.0743163,-0.8166257817
0.010783333,-255.986972,-0.82277329
0.0108,-257.2311045,-0.8267720833
0.010816667,-258.203555,-0.8298976576
0.010833333,-259.3621244,-0.8336214407
0.01085,-261.0439307,-0.8390269708
0.010866667,-263.3358828,-0.8463935839
0.010883333,-266.0437552,-0.8550970154
0.0109,-268.7685379,-0.8638547987
0.010916667,-271.0588195,-0.8712160426
0.010933333,-272.5807331,-0.8761076582
0.01095,-273.242146,-0.8782335197
0.010966667,-273.2264322,-0.8781830137
0.010983333,-272.9257369,-0.8772165424
0.011,-272.8008566,-0.8768151619
0.011016667,-273.2208967,-0.8781652219
0.011033333,-274.3414756,-0.8817668989
0.01105,-276.0640275,-0.8873033904
0.011066667,-278.0874696,-0.8938069796
0.011083333,-280.0292432,-0.9000480764
0.0111,-281.5683059,-0.9049948112
0.011116667,-282.5567209,-0.9081716974
0.011133333,-283.0605623,-0.9097911049
0.01115,-283.3188986,-0.9106214293
0.011166667,-283.6406375,-0.9116555373
0.011183333,-284.2812966,-0.9137146936
0.0112,-285.3473162,-0.9171410104
0.011216667,-286.7629458,-0.9216910162
0.011233333,-288.3094671,-0.9266617239
0.01125,-289.7186022,-0.9311908557
0.011266667,-290.7820529,-0.9346089157
0.011283333,-291.4344417,-0.9367057727
0.0113,-291.7786797,-0.9378121956
0.011316667,-292.0458743,-0.9386709915
0.011333333,-292.5071052,-0.9401534438
0.01135,-293.3720602,-0.9429335144
0.011366667,-294.7131808,-0.9472440393
0.011383333,-296.4427456,-0.9528030711
0.0114,-298.349091,-0.9589302973
0.011416667,-300.17543,-0.9648003732
0.011433333,-301.7092974,-0.9697304097
0.01145,-302.8481866,-0.9733909382
0.011466667,-303.6179136,-0.9758649345
0.011483333,-304.1398943,-0.977542644
0.0115,-304.5638603,-0.9789053224
0.011516667,-304.9955714,-0.9802928944
0.011533333,-305.4498881,-0.9817531236
0.01155,-305.8481785,-0.9830332774
0.011566667,-306.0602626,-0.9837149415
0.011583333,-305.9725875,-0.9834331431
0.0116,-305.5534622,-0.9820860233
0.011616667,-304.8871981,-0.9799445694
0.011633333,-304.161403,-0.9776117756
0.01165,-303.6104493,-0.9758409434
0.011666667,-303.4358222,-0.9752796706
0.011683333,-303.7336717,-0.9762369952
0.0117,-304.4576667,-0.9785640032
0.011716667,-305.4320746,-0.9816958688
0.011733333,-306.4109896,-0.9848422208
0.01175,-307.1621866,-0.9872566594
0.011766667,-307.5448777,-0.9884866752
0.011783333,-307.5531591,-0.9885132926
0.0118,-307.3100772,-0.9877319978
0.011816667,-307.0158651,-0.9867863643
0.011833333,-306.8708282,-0.986320198
0.01185,-307.0021895,-0.9867424092
0.011866667,-307.4217546,-0.9880909426
0.011883333,-308.0287262,-0.9900418232
0.0119,-308.6544433,-0.9920529541
0.011916667,-309.1300915,-0.9935817453
0.011933333,-309.3505268,-0.9942902512
0.01195,-309.3100668,-0.9941602078
0.011966667,-309.0980511,-0.9934787636
0.011983333,-308.8581895,-0.9927078192
0.012,-308.7297086,-0.9922948659
0.012016667,-308.7946156,-0.9925034849
0.012033333,-309.0517572,-0.9933299693
0.01205,-309.4265021,-0.9945344451
